Country,Resource,Stocks and flows,CLASSE,PowerCode,Unit,Year,Value
6.0,1.0,4.0,0.0,1.0,1.0,2017.0,7.114
6.0,1.0,4.0,0.0,1.0,1.0,2016.0,6.233
5.0,1.0,0.0,0.0,1.0,1.0,2009.0,5.637
6.0,1.0,4.0,0.0,1.0,1.0,2015.0,6.435
6.0,1.0,4.0,0.0,1.0,1.0,2013.0,5.248
6.0,1.0,4.0,0.0,1.0,1.0,2012.0,5.594
6.0,1.0,1.0,0.0,1.0,1.0,2000.0,0.389
5.0,1.0,3.0,0.0,1.0,1.0,2005.0,0.623
6.0,1.0,1.0,0.0,1.0,1.0,2009.0,0.403
6.0,1.0,1.0,0.0,1.0,1.0,2011.0,0.588
5.0,1.0,0.0,0.0,1.0,1.0,2006.0,5.981
5.0,1.0,0.0,0.0,1.0,1.0,2005.0,5.981
5.0,1.0,0.0,0.0,1.0,1.0,2004.0,6.282
5.0,1.0,0.0,0.0,1.0,1.0,2003.0,6.744
5.0,1.0,0.0,0.0,1.0,1.0,2002.0,7.0
5.0,1.0,0.0,0.0,1.0,1.0,2001.0,7.403
6.0,1.0,4.0,0.0,1.0,1.0,2014.0,4.946
5.0,1.0,2.0,0.0,1.0,1.0,2015.0,0.33
5.0,1.0,2.0,0.0,1.0,1.0,2009.0,0.498
5.0,1.0,2.0,0.0,1.0,1.0,2010.0,0.462
5.0,1.0,0.0,0.0,1.0,1.0,2013.0,5.945
5.0,1.0,0.0,0.0,1.0,1.0,2014.0,5.468
5.0,1.0,0.0,0.0,1.0,1.0,2015.0,5.248
5.0,1.0,0.0,0.0,1.0,1.0,2016.0,4.149
5.0,1.0,0.0,0.0,1.0,1.0,2017.0,3.775
5.0,1.0,0.0,0.0,1.0,1.0,2018.0,3.716
5.0,1.0,2.0,0.0,1.0,1.0,2000.0,0.924
5.0,1.0,2.0,0.0,1.0,1.0,2001.0,0.858
5.0,1.0,2.0,0.0,1.0,1.0,2002.0,0.85
5.0,1.0,2.0,0.0,1.0,1.0,2003.0,0.777
5.0,1.0,2.0,0.0,1.0,1.0,2004.0,0.696
5.0,1.0,2.0,0.0,1.0,1.0,2005.0,0.623
5.0,1.0,2.0,0.0,1.0,1.0,2006.0,0.564
5.0,1.0,2.0,0.0,1.0,1.0,2007.0,0.564
5.0,1.0,2.0,0.0,1.0,1.0,2008.0,0.528
5.0,1.0,3.0,0.0,1.0,1.0,2003.0,0.777
5.0,1.0,3.0,0.0,1.0,1.0,2002.0,0.85
5.0,1.0,3.0,0.0,1.0,1.0,2001.0,0.858
5.0,1.0,3.0,0.0,1.0,1.0,2000.0,0.924
5.0,1.0,2.0,0.0,1.0,1.0,2018.0,0.374
5.0,1.0,2.0,0.0,1.0,1.0,2017.0,0.337
5.0,1.0,0.0,0.0,1.0,1.0,2010.0,5.629
5.0,1.0,2.0,0.0,1.0,1.0,2016.0,0.345
5.0,1.0,2.0,0.0,1.0,1.0,2014.0,0.293
5.0,1.0,2.0,0.0,1.0,1.0,2013.0,0.301
5.0,1.0,2.0,0.0,1.0,1.0,2012.0,0.33
5.0,1.0,2.0,0.0,1.0,1.0,2011.0,0.381
6.0,1.0,2.0,0.0,1.0,1.0,2016.0,0.591
6.0,1.0,1.0,0.0,1.0,1.0,2010.0,0.405
6.0,1.0,2.0,0.0,1.0,1.0,2015.0,0.57
6.0,1.0,2.0,0.0,1.0,1.0,2013.0,0.531
5.0,1.0,3.0,0.0,1.0,1.0,2011.0,0.381
5.0,1.0,3.0,0.0,1.0,1.0,2015.0,0.33
5.0,1.0,3.0,0.0,1.0,1.0,2010.0,0.462
5.0,1.0,3.0,0.0,1.0,1.0,2009.0,0.498
5.0,1.0,3.0,0.0,1.0,1.0,2008.0,0.528
5.0,1.0,3.0,0.0,1.0,1.0,2016.0,0.345
2.0,1.0,5.0,0.0,1.0,1.0,2011.0,8.414
5.0,1.0,3.0,0.0,1.0,1.0,2017.0,0.337
5.0,1.0,3.0,0.0,1.0,1.0,2018.0,0.374
5.0,1.0,4.0,0.0,1.0,1.0,2000.0,7.403
5.0,1.0,4.0,0.0,1.0,1.0,2001.0,7.0
5.0,1.0,4.0,0.0,1.0,1.0,2002.0,6.744
5.0,1.0,3.0,0.0,1.0,1.0,2012.0,0.33
5.0,1.0,4.0,0.0,1.0,1.0,2003.0,6.282
5.0,1.0,4.0,0.0,1.0,1.0,2006.0,5.695
5.0,1.0,4.0,0.0,1.0,1.0,2007.0,5.717
5.0,1.0,4.0,0.0,1.0,1.0,2008.0,5.637
5.0,1.0,4.0,0.0,1.0,1.0,2009.0,5.629
5.0,1.0,4.0,0.0,1.0,1.0,2010.0,5.505
5.0,1.0,4.0,0.0,1.0,1.0,2011.0,5.776
5.0,1.0,4.0,0.0,1.0,1.0,2012.0,5.945
5.0,1.0,4.0,0.0,1.0,1.0,2014.0,5.248
2.0,1.0,5.0,0.0,1.0,1.0,2010.0,6.254
2.0,1.0,0.0,0.0,1.0,1.0,2018.0,39.16
2.0,1.0,5.0,0.0,1.0,1.0,2008.0,2.479
2.0,1.0,0.0,0.0,1.0,1.0,2013.0,30.529
5.0,1.0,4.0,0.0,1.0,1.0,2005.0,5.981
2.0,1.0,0.0,0.0,1.0,1.0,2012.0,26.544
5.0,1.0,3.0,0.0,1.0,1.0,2013.0,0.301
5.0,1.0,4.0,0.0,1.0,1.0,2004.0,5.981
2.0,1.0,6.0,0.0,1.0,1.0,2009.0,4.542
5.0,1.0,1.0,0.0,1.0,1.0,2006.0,0.279
5.0,1.0,1.0,0.0,1.0,1.0,2005.0,0.623
5.0,1.0,4.0,0.0,1.0,1.0,2016.0,3.775
5.0,1.0,4.0,0.0,1.0,1.0,2017.0,3.716
5.0,1.0,4.0,0.0,1.0,1.0,2018.0,3.716
5.0,1.0,1.0,0.0,1.0,1.0,2003.0,0.315
5.0,1.0,1.0,0.0,1.0,1.0,2001.0,0.454
5.0,1.0,1.0,0.0,1.0,1.0,2002.0,0.594
5.0,1.0,1.0,0.0,1.0,1.0,2004.0,0.396
5.0,1.0,1.0,0.0,1.0,1.0,2000.0,0.117
5.0,1.0,1.0,0.0,1.0,1.0,2007.0,0.586
5.0,1.0,4.0,0.0,1.0,1.0,2013.0,5.468
5.0,1.0,3.0,0.0,1.0,1.0,2014.0,0.293
5.0,1.0,1.0,0.0,1.0,1.0,2010.0,0.337
2.0,1.0,6.0,0.0,1.0,1.0,2001.0,4.608
2.0,1.0,6.0,0.0,1.0,1.0,2000.0,8.428
2.0,1.0,5.0,0.0,1.0,1.0,2018.0,6.162
2.0,1.0,5.0,0.0,1.0,1.0,2017.0,7.639
2.0,1.0,5.0,0.0,1.0,1.0,2016.0,6.684
2.0,1.0,5.0,0.0,1.0,1.0,2015.0,7.801
2.0,1.0,5.0,0.0,1.0,1.0,2014.0,12.165
2.0,1.0,5.0,0.0,1.0,1.0,2013.0,10.212
2.0,1.0,5.0,0.0,1.0,1.0,2012.0,9.931
5.0,1.0,1.0,0.0,1.0,1.0,2008.0,0.447
5.0,1.0,4.0,0.0,1.0,1.0,2015.0,4.149
5.0,1.0,1.0,0.0,1.0,1.0,2009.0,0.491
2.0,1.0,0.0,0.0,1.0,1.0,2011.0,23.267
2.0,1.0,0.0,0.0,1.0,1.0,2010.0,20.682
2.0,1.0,0.0,0.0,1.0,1.0,2009.0,19.121
2.0,1.0,8.0,0.0,1.0,1.0,2014.0,0.358
2.0,1.0,8.0,0.0,1.0,1.0,2013.0,0.507
2.0,1.0,5.0,0.0,1.0,1.0,2009.0,4.339
2.0,1.0,8.0,0.0,1.0,1.0,2012.0,0.175
2.0,1.0,8.0,0.0,1.0,1.0,2010.0,0.249
2.0,1.0,8.0,0.0,1.0,1.0,2009.0,0.203
2.0,1.0,8.0,0.0,1.0,1.0,2008.0,0.266
2.0,1.0,8.0,0.0,1.0,1.0,2007.0,0.139
2.0,1.0,8.0,0.0,1.0,1.0,2006.0,0.073
2.0,1.0,8.0,0.0,1.0,1.0,2005.0,0.246
2.0,1.0,8.0,0.0,1.0,1.0,2004.0,0.165
2.0,1.0,8.0,0.0,1.0,1.0,2003.0,0.806
2.0,1.0,8.0,0.0,1.0,1.0,2015.0,0.058
2.0,1.0,8.0,0.0,1.0,1.0,2002.0,0.454
2.0,1.0,8.0,0.0,1.0,1.0,2000.0,0.525
2.0,1.0,8.0,0.0,1.0,1.0,2011.0,0.536
5.0,1.0,3.0,0.0,1.0,1.0,2006.0,0.564
0.0,1.0,0.0,0.0,1.0,1.0,2000.0,4.115
5.0,1.0,3.0,0.0,1.0,1.0,2004.0,0.696
6.0,1.0,2.0,0.0,1.0,1.0,2006.0,0.859
6.0,1.0,2.0,0.0,1.0,1.0,2007.0,0.807
6.0,1.0,2.0,0.0,1.0,1.0,2008.0,0.77
6.0,1.0,2.0,0.0,1.0,1.0,2009.0,0.727
6.0,1.0,2.0,0.0,1.0,1.0,2010.0,0.661
6.0,1.0,2.0,0.0,1.0,1.0,2011.0,0.614
6.0,1.0,2.0,0.0,1.0,1.0,2012.0,0.561
2.0,1.0,8.0,0.0,1.0,1.0,2001.0,1.699
2.0,1.0,5.0,0.0,1.0,1.0,2000.0,7.903
2.0,1.0,5.0,0.0,1.0,1.0,2001.0,2.909
2.0,1.0,5.0,0.0,1.0,1.0,2002.0,3.245
2.0,1.0,0.0,0.0,1.0,1.0,2008.0,21.317
2.0,1.0,0.0,0.0,1.0,1.0,2007.0,20.972
2.0,1.0,0.0,0.0,1.0,1.0,2006.0,21.757
2.0,1.0,0.0,0.0,1.0,1.0,2005.0,21.371
2.0,1.0,0.0,0.0,1.0,1.0,2004.0,21.891
2.0,1.0,0.0,0.0,1.0,1.0,2003.0,22.677
2.0,1.0,0.0,0.0,1.0,1.0,2002.0,22.446
2.0,1.0,0.0,0.0,1.0,1.0,2001.0,22.045
2.0,1.0,0.0,0.0,1.0,1.0,2000.0,21.765
5.0,1.0,3.0,0.0,1.0,1.0,2007.0,0.564
5.0,1.0,1.0,0.0,1.0,1.0,2011.0,0.652
5.0,1.0,1.0,0.0,1.0,1.0,2018.0,0.374
5.0,1.0,1.0,0.0,1.0,1.0,2017.0,0.279
5.0,1.0,1.0,0.0,1.0,1.0,2016.0,-0.029
5.0,1.0,1.0,0.0,1.0,1.0,2015.0,-0.77
5.0,1.0,1.0,0.0,1.0,1.0,2014.0,0.073
5.0,1.0,1.0,0.0,1.0,1.0,2013.0,-0.176
5.0,1.0,1.0,0.0,1.0,1.0,2012.0,0.498
2.0,1.0,0.0,0.0,1.0,1.0,2014.0,33.371
2.0,1.0,0.0,0.0,1.0,1.0,2015.0,36.385
2.0,1.0,0.0,0.0,1.0,1.0,2016.0,32.318
2.0,1.0,0.0,0.0,1.0,1.0,2017.0,32.773
2.0,1.0,5.0,0.0,1.0,1.0,2007.0,3.721
2.0,1.0,5.0,0.0,1.0,1.0,2006.0,3.27
2.0,1.0,5.0,0.0,1.0,1.0,2005.0,3.45
2.0,1.0,5.0,0.0,1.0,1.0,2004.0,3.516
2.0,1.0,5.0,0.0,1.0,1.0,2003.0,2.621
6.0,1.0,2.0,0.0,1.0,1.0,2014.0,0.554
5.0,1.0,0.0,0.0,1.0,1.0,2000.0,8.21
6.0,1.0,0.0,0.0,1.0,1.0,2006.0,7.738
6.0,1.0,1.0,0.0,1.0,1.0,2016.0,0.39
6.0,1.0,0.0,3.0,1.0,1.0,2001.0,0.123
6.0,1.0,0.0,3.0,1.0,1.0,2002.0,2.634
6.0,1.0,0.0,3.0,1.0,1.0,2003.0,2.548
6.0,1.0,0.0,3.0,1.0,1.0,2004.0,2.144
6.0,1.0,0.0,3.0,1.0,1.0,2005.0,0.84
6.0,1.0,1.0,4.0,1.0,1.0,2017.0,-0.166
6.0,1.0,0.0,3.0,1.0,1.0,2007.0,0.014
6.0,1.0,1.0,4.0,1.0,1.0,2006.0,-1.821
6.0,1.0,1.0,4.0,1.0,1.0,2004.0,-0.621
6.0,1.0,4.0,4.0,1.0,1.0,2006.0,0.943
6.0,1.0,4.0,4.0,1.0,1.0,2007.0,0.773
6.0,1.0,4.0,4.0,1.0,1.0,2008.0,1.037
6.0,1.0,0.0,3.0,1.0,1.0,2000.0,0.025
6.0,1.0,4.0,4.0,1.0,1.0,2009.0,1.013
6.0,1.0,4.0,4.0,1.0,1.0,2011.0,2.211
6.0,1.0,4.0,4.0,1.0,1.0,2012.0,2.074
6.0,1.0,4.0,4.0,1.0,1.0,2013.0,2.029
6.0,1.0,1.0,4.0,1.0,1.0,2005.0,0.514
6.0,1.0,4.0,4.0,1.0,1.0,2014.0,1.993
6.0,1.0,4.0,4.0,1.0,1.0,2016.0,2.139
6.0,1.0,4.0,4.0,1.0,1.0,2017.0,1.973
6.0,1.0,4.0,4.0,1.0,1.0,2018.0,1.339
6.0,1.0,4.0,4.0,1.0,1.0,2019.0,1.047
6.0,1.0,1.0,4.0,1.0,1.0,2000.0,0.395
6.0,1.0,1.0,4.0,1.0,1.0,2001.0,0.81
6.0,1.0,1.0,4.0,1.0,1.0,2002.0,0.159
6.0,1.0,4.0,4.0,1.0,1.0,2010.0,2.55
6.0,1.0,1.0,4.0,1.0,1.0,2019.0,-0.292
6.0,1.0,1.0,4.0,1.0,1.0,2018.0,-0.633
6.0,1.0,1.0,4.0,1.0,1.0,2016.0,0.144
3.0,1.0,0.0,4.0,1.0,1.0,2017.0,0.116
3.0,1.0,0.0,4.0,1.0,1.0,2018.0,0.106
3.0,1.0,4.0,4.0,1.0,1.0,2012.0,0.153
3.0,1.0,4.0,4.0,1.0,1.0,2013.0,0.152
6.0,1.0,4.0,4.0,1.0,1.0,2002.0,2.622
3.0,1.0,4.0,4.0,1.0,1.0,2014.0,0.078
3.0,1.0,4.0,4.0,1.0,1.0,2016.0,0.116
3.0,1.0,4.0,4.0,1.0,1.0,2017.0,0.106
3.0,1.0,1.0,4.0,1.0,1.0,2013.0,-0.001
3.0,1.0,1.0,4.0,1.0,1.0,2014.0,-0.074
3.0,1.0,1.0,4.0,1.0,1.0,2015.0,0.007
3.0,1.0,1.0,4.0,1.0,1.0,2016.0,0.031
3.0,1.0,1.0,4.0,1.0,1.0,2017.0,-0.01
6.0,1.0,0.0,4.0,1.0,1.0,2000.0,1.258
3.0,1.0,4.0,4.0,1.0,1.0,2015.0,0.085
6.0,1.0,4.0,4.0,1.0,1.0,2003.0,2.871
6.0,1.0,4.0,4.0,1.0,1.0,2004.0,2.25
6.0,1.0,4.0,4.0,1.0,1.0,2005.0,2.764
6.0,1.0,1.0,4.0,1.0,1.0,2008.0,0.264
6.0,1.0,1.0,4.0,1.0,1.0,2009.0,-0.024
6.0,1.0,1.0,4.0,1.0,1.0,2010.0,1.537
6.0,1.0,1.0,4.0,1.0,1.0,2011.0,-0.339
6.0,1.0,1.0,4.0,1.0,1.0,2012.0,-0.137
6.0,1.0,1.0,4.0,1.0,1.0,2013.0,-0.045
6.0,1.0,1.0,4.0,1.0,1.0,2014.0,-0.037
6.0,1.0,1.0,4.0,1.0,1.0,2015.0,0.002
6.0,1.0,1.0,4.0,1.0,1.0,2007.0,-0.17
6.0,1.0,1.0,4.0,1.0,1.0,2003.0,0.249
3.0,1.0,0.0,4.0,1.0,1.0,2016.0,0.085
6.0,1.0,4.0,4.0,1.0,1.0,2015.0,1.995
1.0,1.0,2.0,1.0,1.0,1.0,2015.0,0.076
2.0,1.0,4.0,0.0,1.0,1.0,2004.0,21.371
2.0,1.0,4.0,0.0,1.0,1.0,2002.0,22.677
2.0,1.0,4.0,0.0,1.0,1.0,2001.0,22.446
2.0,1.0,4.0,0.0,1.0,1.0,2000.0,22.045
2.0,1.0,3.0,0.0,1.0,1.0,2018.0,8.932
2.0,1.0,3.0,0.0,1.0,1.0,2017.0,7.435
2.0,1.0,3.0,0.0,1.0,1.0,2016.0,9.564
2.0,1.0,3.0,0.0,1.0,1.0,2015.0,13.419
2.0,1.0,3.0,0.0,1.0,1.0,2014.0,10.348
2.0,1.0,4.0,0.0,1.0,1.0,2003.0,21.891
2.0,1.0,7.0,0.0,1.0,1.0,2010.0,2.295
2.0,1.0,7.0,0.0,1.0,1.0,2009.0,1.226
2.0,1.0,7.0,0.0,1.0,1.0,2011.0,4.038
2.0,1.0,7.0,0.0,1.0,1.0,2008.0,3.547
2.0,1.0,2.0,0.0,1.0,1.0,2003.0,2.062
2.0,1.0,2.0,0.0,1.0,1.0,2002.0,2.097
2.0,1.0,2.0,0.0,1.0,1.0,2001.0,2.118
2.0,1.0,2.0,0.0,1.0,1.0,2000.0,2.131
2.0,1.0,6.0,0.0,1.0,1.0,2018.0,6.162
2.0,1.0,6.0,0.0,1.0,1.0,2017.0,7.639
2.0,1.0,6.0,0.0,1.0,1.0,2016.0,6.684
2.0,1.0,2.0,0.0,1.0,1.0,2005.0,1.892
2.0,1.0,6.0,0.0,1.0,1.0,2015.0,7.859
2.0,1.0,6.0,0.0,1.0,1.0,2013.0,10.719
2.0,1.0,6.0,0.0,1.0,1.0,2012.0,10.106
2.0,1.0,6.0,0.0,1.0,1.0,2011.0,8.95
2.0,1.0,2.0,0.0,1.0,1.0,2004.0,1.991
2.0,1.0,4.0,0.0,1.0,1.0,2005.0,21.757
2.0,1.0,4.0,0.0,1.0,1.0,2006.0,20.972
2.0,1.0,4.0,0.0,1.0,1.0,2007.0,21.317
1.0,1.0,2.0,1.0,1.0,1.0,2016.0,0.065
2.0,1.0,3.0,0.0,1.0,1.0,2009.0,3.178
2.0,1.0,3.0,0.0,1.0,1.0,2008.0,5.377
2.0,1.0,3.0,0.0,1.0,1.0,2007.0,3.741
2.0,1.0,3.0,0.0,1.0,1.0,2006.0,4.426
2.0,1.0,3.0,0.0,1.0,1.0,2005.0,3.69
6.0,1.0,1.0,0.0,1.0,1.0,2017.0,1.46
2.0,1.0,3.0,0.0,1.0,1.0,2003.0,4.561
2.0,1.0,3.0,0.0,1.0,1.0,2002.0,4.106
2.0,1.0,3.0,0.0,1.0,1.0,2001.0,4.406
2.0,1.0,3.0,0.0,1.0,1.0,2000.0,8.542
2.0,1.0,7.0,0.0,1.0,1.0,2018.0,4.92
2.0,1.0,7.0,0.0,1.0,1.0,2017.0,4.022
2.0,1.0,7.0,0.0,1.0,1.0,2016.0,6.332
2.0,1.0,7.0,0.0,1.0,1.0,2015.0,9.977
2.0,1.0,7.0,0.0,1.0,1.0,2014.0,7.151
2.0,1.0,7.0,0.0,1.0,1.0,2013.0,4.839
2.0,1.0,7.0,0.0,1.0,1.0,2012.0,4.118
2.0,1.0,3.0,0.0,1.0,1.0,2010.0,4.294
2.0,1.0,3.0,0.0,1.0,1.0,2011.0,6.102
2.0,1.0,3.0,0.0,1.0,1.0,2012.0,6.498
2.0,1.0,3.0,0.0,1.0,1.0,2013.0,7.564
2.0,1.0,4.0,0.0,1.0,1.0,2012.0,30.529
2.0,1.0,4.0,0.0,1.0,1.0,2011.0,26.544
2.0,1.0,4.0,0.0,1.0,1.0,2010.0,23.267
2.0,1.0,4.0,0.0,1.0,1.0,2009.0,20.682
2.0,1.0,4.0,0.0,1.0,1.0,2008.0,19.121
1.0,1.0,2.0,1.0,1.0,1.0,2014.0,0.067
3.0,1.0,0.0,4.0,1.0,1.0,2015.0,0.078
2.0,1.0,3.0,0.0,1.0,1.0,2004.0,4.447
3.0,1.0,0.0,4.0,1.0,1.0,2013.0,0.153
6.0,1.0,0.0,3.0,1.0,1.0,2011.0,0.909
6.0,1.0,0.0,3.0,1.0,1.0,2012.0,0.91
6.0,1.0,0.0,3.0,1.0,1.0,2013.0,0.83
6.0,1.0,0.0,3.0,1.0,1.0,2014.0,1.066
6.0,1.0,0.0,3.0,1.0,1.0,2015.0,1.107
6.0,1.0,0.0,3.0,1.0,1.0,2016.0,1.044
6.0,1.0,0.0,3.0,1.0,1.0,2017.0,0.978
6.0,1.0,1.0,3.0,1.0,1.0,2009.0,0.062
6.0,1.0,0.0,3.0,1.0,1.0,2018.0,0.972
6.0,1.0,4.0,3.0,1.0,1.0,2000.0,0.123
6.0,1.0,4.0,3.0,1.0,1.0,2001.0,2.634
6.0,1.0,4.0,3.0,1.0,1.0,2002.0,2.548
6.0,1.0,0.0,3.0,1.0,1.0,2010.0,0.348
6.0,1.0,4.0,3.0,1.0,1.0,2003.0,2.144
6.0,1.0,4.0,3.0,1.0,1.0,2005.0,0.921
6.0,1.0,4.0,3.0,1.0,1.0,2006.0,0.014
6.0,1.0,4.0,3.0,1.0,1.0,2007.0,0.291
6.0,1.0,0.0,3.0,1.0,1.0,2019.0,0.981
6.0,1.0,1.0,3.0,1.0,1.0,2010.0,0.561
6.0,1.0,1.0,3.0,1.0,1.0,2011.0,0.0
6.0,1.0,1.0,3.0,1.0,1.0,2012.0,-0.08
1.0,1.0,0.0,1.0,1.0,1.0,2015.0,0.863
1.0,1.0,0.0,1.0,1.0,1.0,2016.0,0.836
1.0,1.0,0.0,1.0,1.0,1.0,2017.0,0.816
1.0,1.0,0.0,1.0,1.0,1.0,2018.0,0.8
1.0,1.0,0.0,1.0,1.0,1.0,2019.0,0.781
6.0,1.0,4.0,3.0,1.0,1.0,2004.0,0.84
1.0,1.0,2.0,1.0,1.0,1.0,2000.0,0.207
6.0,1.0,4.0,3.0,1.0,1.0,2008.0,0.286
6.0,1.0,4.0,3.0,1.0,1.0,2010.0,0.909
6.0,1.0,1.0,0.0,1.0,1.0,2015.0,2.059
3.0,1.0,0.0,4.0,1.0,1.0,2014.0,0.152
6.0,1.0,1.0,0.0,1.0,1.0,2014.0,0.252
6.0,1.0,1.0,0.0,1.0,1.0,2013.0,0.185
6.0,1.0,1.0,0.0,1.0,1.0,2012.0,0.977
2.0,1.0,6.0,0.0,1.0,1.0,2002.0,3.699
2.0,1.0,6.0,0.0,1.0,1.0,2003.0,3.427
2.0,1.0,1.0,0.0,1.0,1.0,2001.0,0.199
2.0,1.0,6.0,0.0,1.0,1.0,2005.0,3.696
6.0,1.0,4.0,3.0,1.0,1.0,2012.0,0.83
6.0,1.0,4.0,3.0,1.0,1.0,2013.0,1.066
6.0,1.0,4.0,3.0,1.0,1.0,2014.0,1.107
6.0,1.0,4.0,3.0,1.0,1.0,2009.0,0.348
6.0,1.0,4.0,3.0,1.0,1.0,2015.0,1.044
6.0,1.0,4.0,3.0,1.0,1.0,2017.0,0.972
6.0,1.0,4.0,3.0,1.0,1.0,2018.0,0.981
6.0,1.0,4.0,3.0,1.0,1.0,2019.0,1.061
6.0,1.0,1.0,3.0,1.0,1.0,2000.0,0.098
6.0,1.0,1.0,3.0,1.0,1.0,2001.0,2.511
6.0,1.0,1.0,3.0,1.0,1.0,2002.0,-0.085
6.0,1.0,1.0,3.0,1.0,1.0,2003.0,-0.404
6.0,1.0,1.0,3.0,1.0,1.0,2004.0,-1.304
6.0,1.0,1.0,3.0,1.0,1.0,2005.0,0.081
6.0,1.0,1.0,3.0,1.0,1.0,2006.0,-0.906
6.0,1.0,1.0,3.0,1.0,1.0,2007.0,0.276
6.0,1.0,1.0,3.0,1.0,1.0,2008.0,-0.005
6.0,1.0,4.0,3.0,1.0,1.0,2016.0,0.978
1.0,1.0,2.0,1.0,1.0,1.0,2001.0,0.187
6.0,1.0,4.0,3.0,1.0,1.0,2011.0,0.91
1.0,1.0,0.0,1.0,1.0,1.0,2014.0,0.894
1.0,1.0,0.0,1.0,1.0,1.0,2010.0,1.07
1.0,1.0,0.0,1.0,1.0,1.0,2002.0,1.267
1.0,1.0,2.0,1.0,1.0,1.0,2013.0,0.058
6.0,1.0,0.0,3.0,1.0,1.0,2008.0,0.291
6.0,1.0,0.0,3.0,1.0,1.0,2006.0,0.921
6.0,1.0,0.0,4.0,1.0,1.0,2005.0,2.25
6.0,1.0,0.0,4.0,1.0,1.0,2006.0,2.764
6.0,1.0,0.0,4.0,1.0,1.0,2007.0,0.943
6.0,1.0,0.0,4.0,1.0,1.0,2008.0,0.773
6.0,1.0,0.0,4.0,1.0,1.0,2009.0,1.037
6.0,1.0,0.0,4.0,1.0,1.0,2010.0,1.013
6.0,1.0,0.0,4.0,1.0,1.0,2012.0,2.211
1.0,1.0,0.0,1.0,1.0,1.0,2009.0,1.111
6.0,1.0,0.0,4.0,1.0,1.0,2013.0,2.074
6.0,1.0,0.0,4.0,1.0,1.0,2015.0,1.993
6.0,1.0,0.0,4.0,1.0,1.0,2016.0,1.995
6.0,1.0,0.0,4.0,1.0,1.0,2017.0,2.139
6.0,1.0,0.0,4.0,1.0,1.0,2018.0,1.973
6.0,1.0,0.0,4.0,1.0,1.0,2019.0,1.339
6.0,1.0,4.0,4.0,1.0,1.0,2000.0,1.653
6.0,1.0,4.0,4.0,1.0,1.0,2001.0,2.463
6.0,1.0,0.0,4.0,1.0,1.0,2004.0,2.871
6.0,1.0,0.0,4.0,1.0,1.0,2003.0,2.622
1.0,1.0,2.0,1.0,1.0,1.0,2002.0,0.17
6.0,1.0,0.0,4.0,1.0,1.0,2002.0,2.463
6.0,1.0,0.0,4.0,1.0,1.0,2001.0,1.653
6.0,1.0,0.0,4.0,1.0,1.0,2014.0,2.029
1.0,1.0,0.0,1.0,1.0,1.0,2008.0,1.055
6.0,1.0,0.0,4.0,1.0,1.0,2011.0,2.55
1.0,1.0,0.0,1.0,1.0,1.0,2006.0,1.088
1.0,1.0,2.0,1.0,1.0,1.0,2005.0,0.12
1.0,1.0,2.0,1.0,1.0,1.0,2006.0,0.122
1.0,1.0,2.0,1.0,1.0,1.0,2003.0,0.154
1.0,1.0,0.0,1.0,1.0,1.0,2007.0,1.031
1.0,1.0,2.0,1.0,1.0,1.0,2007.0,0.12
1.0,1.0,2.0,1.0,1.0,1.0,2008.0,0.106
1.0,1.0,2.0,1.0,1.0,1.0,2009.0,0.104
1.0,1.0,2.0,1.0,1.0,1.0,2010.0,0.103
1.0,1.0,2.0,1.0,1.0,1.0,2011.0,0.088
1.0,1.0,2.0,1.0,1.0,1.0,2004.0,0.134
6.0,1.0,0.0,3.0,1.0,1.0,2009.0,0.286
1.0,1.0,0.0,1.0,1.0,1.0,2013.0,0.902
1.0,1.0,0.0,1.0,1.0,1.0,2011.0,0.968
6.0,1.0,1.0,3.0,1.0,1.0,2013.0,0.237
1.0,1.0,2.0,1.0,1.0,1.0,2012.0,0.073
6.0,1.0,1.0,3.0,1.0,1.0,2014.0,0.04
1.0,1.0,0.0,1.0,1.0,1.0,2004.0,1.167
1.0,1.0,0.0,1.0,1.0,1.0,2003.0,1.226
1.0,1.0,0.0,1.0,1.0,1.0,2001.0,1.356
1.0,1.0,0.0,1.0,1.0,1.0,2012.0,0.907
1.0,1.0,0.0,1.0,1.0,1.0,2005.0,1.132
1.0,1.0,0.0,1.0,1.0,1.0,2000.0,1.51
6.0,1.0,1.0,3.0,1.0,1.0,2018.0,0.009
6.0,1.0,1.0,3.0,1.0,1.0,2017.0,-0.005
6.0,1.0,1.0,3.0,1.0,1.0,2016.0,-0.066
6.0,1.0,1.0,3.0,1.0,1.0,2015.0,-0.063
6.0,1.0,1.0,3.0,1.0,1.0,2019.0,0.08
0.0,2.0,4.0,0.0,2.0,0.0,2009.0,918.0
0.0,2.0,4.0,0.0,2.0,0.0,2005.0,965.0
0.0,2.0,4.0,0.0,2.0,0.0,2008.0,947.0
0.0,2.0,4.0,0.0,2.0,0.0,2007.0,987.0
0.0,2.0,4.0,0.0,2.0,0.0,2006.0,1032.0
0.0,2.0,4.0,0.0,2.0,0.0,2004.0,787.0
0.0,2.0,4.0,0.0,2.0,0.0,2002.0,1023.0
0.0,2.0,4.0,0.0,2.0,0.0,2003.0,1009.0
2.0,2.0,0.0,0.0,2.0,0.0,2017.0,3000.0
0.0,2.0,3.0,0.0,2.0,0.0,2016.0,158.8
0.0,2.0,4.0,0.0,2.0,0.0,2001.0,1070.0
